,unique_id,indicator_id,name,measure,measure_info,geo_type_name,geo_join_id,geo_place_name,time_period,start_date,data_value
727,876952,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,403,Flushing - Clearview,Winter 2022-23,2022-12-01T00:00:00.000,18.93267515
728,874808,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2022-23,2022-12-01T00:00:00.000,6.073648929
729,876940,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2022-23,2022-12-01T00:00:00.000,22.44163958
730,874561,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,408,Jamaica,Winter 2022-23,2022-12-01T00:00:00.000,5.936853761
731,876868,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,103,Fordham - Bronx Pk,Winter 2022-23,2022-12-01T00:00:00.000,18.99476736
732,874307,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2022-23,2022-12-01T00:00:00.000,6.918133058
733,874868,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,502,South Beach and Willowbrook (CD2),Winter 2022-23,2022-12-01T00:00:00.000,5.562425296
734,876931,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2022-23,2022-12-01T00:00:00.000,25.83280383
735,874832,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,404,Elmhurst and Corona (CD4),Winter 2022-23,2022-12-01T00:00:00.000,6.553164924
736,877144,375,Nitrogen dioxide (NO2),Mean,ppb,CD,206,Belmont and East Tremont (CD6),Winter 2022-23,2022-12-01T00:00:00.000,21.41995292
737,877171,375,Nitrogen dioxide (NO2),Mean,ppb,CD,303,Bedford Stuyvesant (CD3),Winter 2022-23,2022-12-01T00:00:00.000,23.28364437
738,877102,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2022-23,2022-12-01T00:00:00.000,24.88228661
739,876886,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2022-23,2022-12-01T00:00:00.000,23.55155679
740,877204,375,Nitrogen dioxide (NO2),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Winter 2022-23,2022-12-01T00:00:00.000,21.9471403
741,874495,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,112,Washington Heights and Inwood (CD12),Winter 2022-23,2022-12-01T00:00:00.000,6.706365699
742,877264,375,Nitrogen dioxide (NO2),Mean,ppb,CD,502,South Beach and Willowbrook (CD2),Winter 2022-23,2022-12-01T00:00:00.000,16.95162023
743,874328,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,204,East New York,Winter 2022-23,2022-12-01T00:00:00.000,6.284280262
744,877234,375,Nitrogen dioxide (NO2),Mean,ppb,CD,406,Rego Park and Forest Hills (CD6),Winter 2022-23,2022-12-01T00:00:00.000,21.20605901
745,874537,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,503504,Southern SI,Winter 2022-23,2022-12-01T00:00:00.000,5.433213492
746,876901,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2022-23,2022-12-01T00:00:00.000,22.36837297
747,877201,375,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Winter 2022-23,2022-12-01T00:00:00.000,18.02621754
748,874850,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2022-23,2022-12-01T00:00:00.000,5.799884039
749,876880,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Winter 2022-23,2022-12-01T00:00:00.000,21.80011208
750,876853,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,3,Manhattan,Winter 2022-23,2022-12-01T00:00:00.000,22.57471752
751,877249,375,Nitrogen dioxide (NO2),Mean,ppb,CD,411,Bayside and Little Neck (CD11),Winter 2022-23,2022-12-01T00:00:00.000,17.56051841
752,874597,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2022-23,2022-12-01T00:00:00.000,6.75854421
753,877138,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Winter 2022-23,2022-12-01T00:00:00.000,21.63718571
754,874352,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,103,Fordham - Bronx Pk,Winter 2022-23,2022-12-01T00:00:00.000,6.623421932
755,877141,375,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Winter 2022-23,2022-12-01T00:00:00.000,21.78102218
756,877105,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2022-23,2022-12-01T00:00:00.000,27.45984454
757,876964,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,407,Southwest Queens,Winter 2022-23,2022-12-01T00:00:00.000,20.64938172
758,876961,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Winter 2022-23,2022-12-01T00:00:00.000,19.22358491
759,874865,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2022-23,2022-12-01T00:00:00.000,5.795422031
760,877147,375,Nitrogen dioxide (NO2),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Winter 2022-23,2022-12-01T00:00:00.000,19.69216037
761,876874,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Winter 2022-23,2022-12-01T00:00:00.000,21.97406172
762,877231,375,Nitrogen dioxide (NO2),Mean,ppb,CD,405,Ridgewood and Maspeth (CD5),Winter 2022-23,2022-12-01T00:00:00.000,22.81228691
763,877021,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,208,Canarsie - Flatlands,Winter 2022-23,2022-12-01T00:00:00.000,19.46437805
764,876865,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,102,Northeast Bronx,Winter 2022-23,2022-12-01T00:00:00.000,17.57629674
765,877054,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,405,Ridgewood - Forest Hills,Winter 2022-23,2022-12-01T00:00:00.000,21.96049467
766,877015,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Winter 2022-23,2022-12-01T00:00:00.000,22.318317
767,874507,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,108,Upper East Side (CD8),Winter 2022-23,2022-12-01T00:00:00.000,6.674952441
768,876976,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,501,Port Richmond,Winter 2022-23,2022-12-01T00:00:00.000,20.23958141
769,874892,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,302,Fort Greene and Brooklyn Heights (CD2),Winter 2022-23,2022-12-01T00:00:00.000,6.826533179
770,877267,375,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Winter 2022-23,2022-12-01T00:00:00.000,15.79876836
771,877123,375,Nitrogen dioxide (NO2),Mean,ppb,CD,111,East Harlem (CD11),Winter 2022-23,2022-12-01T00:00:00.000,20.19215848
772,877258,375,Nitrogen dioxide (NO2),Mean,ppb,CD,414,Rockaway and Broad Channel (CD14),Winter 2022-23,2022-12-01T00:00:00.000,11.87774283
773,877003,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,202,Downtown - Heights - Slope,Winter 2022-23,2022-12-01T00:00:00.000,23.55155679
774,874430,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2022-23,2022-12-01T00:00:00.000,5.872646256
775,874606,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,206,Belmont and East Tremont (CD6),Winter 2022-23,2022-12-01T00:00:00.000,6.763746124
776,874361,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Winter 2022-23,2022-12-01T00:00:00.000,5.524703991
777,877036,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,302,Central Harlem - Morningside Heights,Winter 2022-23,2022-12-01T00:00:00.000,20.0111503
778,874862,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,414,Rockaway and Broad Channel (CD14),Winter 2022-23,2022-12-01T00:00:00.000,5.263463655
779,874901,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,305,East New York and Starrett City (CD5),Winter 2022-23,2022-12-01T00:00:00.000,6.222171203
780,874889,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,301,Greenpoint and Williamsburg (CD1),Winter 2022-23,2022-12-01T00:00:00.000,7.030832139
781,874874,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,208,Riverdale and Fieldston (CD8),Winter 2022-23,2022-12-01T00:00:00.000,6.575514685
782,874853,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,411,Bayside and Little Neck (CD11),Winter 2022-23,2022-12-01T00:00:00.000,5.872252834
783,874877,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,209,Parkchester and Soundview (CD9),Winter 2022-23,2022-12-01T00:00:00.000,6.606709065
784,874817,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,317,East Flatbush (CD17),Winter 2022-23,2022-12-01T00:00:00.000,6.175888576
785,876916,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Winter 2022-23,2022-12-01T00:00:00.000,20.95317432
786,874522,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2022-23,2022-12-01T00:00:00.000,7.36189413
787,874373,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,1,Bronx,Winter 2022-23,2022-12-01T00:00:00.000,6.587404142
788,877069,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,305307,Upper East Side-Gramercy,Winter 2022-23,2022-12-01T00:00:00.000,23.94121291
789,874519,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2022-23,2022-12-01T00:00:00.000,7.906916789
790,876985,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,504,South Beach - Tottenville,Winter 2022-23,2022-12-01T00:00:00.000,15.74624114
791,877000,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,201,Greenpoint,Winter 2022-23,2022-12-01T00:00:00.000,23.78126415
792,877093,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2022-23,2022-12-01T00:00:00.000,24.19635591
793,874334,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Winter 2022-23,2022-12-01T00:00:00.000,6.801170004
794,874436,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,409,Southeast Queens,Winter 2022-23,2022-12-01T00:00:00.000,5.617699015
795,876979,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,502,Stapleton - St. George,Winter 2022-23,2022-12-01T00:00:00.000,19.53058121
796,874310,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,210,Coney Island - Sheepshead Bay,Winter 2022-23,2022-12-01T00:00:00.000,5.784986933
797,874859,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,413,Queens Village (CD13),Winter 2022-23,2022-12-01T00:00:00.000,5.661272447
798,874322,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,206,Borough Park,Winter 2022-23,2022-12-01T00:00:00.000,6.105061444
799,874904,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2022-23,2022-12-01T00:00:00.000,6.799389863
800,877261,375,Nitrogen dioxide (NO2),Mean,ppb,CD,501,St. George and Stapleton (CD1),Winter 2022-23,2022-12-01T00:00:00.000,20.32132712
801,877246,375,Nitrogen dioxide (NO2),Mean,ppb,CD,410,South Ozone Park and Howard Beach (CD10),Winter 2022-23,2022-12-01T00:00:00.000,20.12028627
802,876907,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,209,Bensonhurst - Bay Ridge,Winter 2022-23,2022-12-01T00:00:00.000,21.59935664
803,877222,375,Nitrogen dioxide (NO2),Mean,ppb,CD,402,Woodside and Sunnyside (CD2),Winter 2022-23,2022-12-01T00:00:00.000,23.73637905
804,877180,375,Nitrogen dioxide (NO2),Mean,ppb,CD,306,Park Slope and Carroll Gardens (CD6),Winter 2022-23,2022-12-01T00:00:00.000,23.39786453
805,876967,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Winter 2022-23,2022-12-01T00:00:00.000,19.68614922
806,877252,375,Nitrogen dioxide (NO2),Mean,ppb,CD,412,Jamaica and Hollis (CD12),Winter 2022-23,2022-12-01T00:00:00.000,19.65709701
807,876910,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,210,Coney Island - Sheepshead Bay,Winter 2022-23,2022-12-01T00:00:00.000,18.29529819
808,874346,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,105,Crotona -Tremont,Winter 2022-23,2022-12-01T00:00:00.000,6.698642289
809,874472,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2022-23,2022-12-01T00:00:00.000,7.942470191
810,877156,375,Nitrogen dioxide (NO2),Mean,ppb,CD,210,Throgs Neck and Co-op City (CD10),Winter 2022-23,2022-12-01T00:00:00.000,18.77972767
811,874886,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,212,Williamsbridge and Baychester (CD12),Winter 2022-23,2022-12-01T00:00:00.000,6.562698425
812,874394,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,205,Sunset Park,Winter 2022-23,2022-12-01T00:00:00.000,6.619944446
813,874367,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,3,Manhattan,Winter 2022-23,2022-12-01T00:00:00.000,7.197011273
814,877177,375,Nitrogen dioxide (NO2),Mean,ppb,CD,305,East New York and Starrett City (CD5),Winter 2022-23,2022-12-01T00:00:00.000,22.50847324
815,876937,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2022-23,2022-12-01T00:00:00.000,24.18653719
816,874349,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,104,Pelham - Throgs Neck,Winter 2022-23,2022-12-01T00:00:00.000,6.522234553
817,876994,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,103,Fordham - Bronx Pk,Winter 2022-23,2022-12-01T00:00:00.000,18.99476736
818,876925,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,304,Upper West Side,Winter 2022-23,2022-12-01T00:00:00.000,21.43520833
819,877009,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,204,East New York,Winter 2022-23,2022-12-01T00:00:00.000,22.84562702
820,877126,375,Nitrogen dioxide (NO2),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Winter 2022-23,2022-12-01T00:00:00.000,21.17686715
821,877189,375,Nitrogen dioxide (NO2),Mean,ppb,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2022-23,2022-12-01T00:00:00.000,22.88346514
822,874490,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2022-23,2022-12-01T00:00:00.000,6.701271742
823,877099,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2022-23,2022-12-01T00:00:00.000,22.22868655
824,877117,375,Nitrogen dioxide (NO2),Mean,ppb,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2022-23,2022-12-01T00:00:00.000,19.98202778
825,877108,375,Nitrogen dioxide (NO2),Mean,ppb,CD,106,Stuyvesant Town and Turtle Bay (CD6),Winter 2022-23,2022-12-01T00:00:00.000,24.56547385
826,874594,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,202,Hunts Point and Longwood (CD2),Winter 2022-23,2022-12-01T00:00:00.000,7.03025526
827,874907,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Winter 2022-23,2022-12-01T00:00:00.000,6.612257463
828,874504,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,109,Morningside Heights and Hamilton Heights (CD9),Winter 2022-23,2022-12-01T00:00:00.000,6.607284157
829,874582,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,303,East Harlem,Winter 2022-23,2022-12-01T00:00:00.000,6.519113142
830,874516,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2022-23,2022-12-01T00:00:00.000,8.957807345
831,877240,375,Nitrogen dioxide (NO2),Mean,ppb,CD,408,Hillcrest and Fresh Meadows (CD8),Winter 2022-23,2022-12-01T00:00:00.000,19.19508125
832,874454,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,403,Flushing - Clearview,Winter 2022-23,2022-12-01T00:00:00.000,6.233672408
833,876883,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2022-23,2022-12-01T00:00:00.000,23.78126415
834,874811,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,315,Sheepshead Bay (CD15),Winter 2022-23,2022-12-01T00:00:00.000,5.783695731
835,877078,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,404406,Bayside Little Neck-Fresh Meadows,Winter 2022-23,2022-12-01T00:00:00.000,18.15226975
836,876892,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,204,East New York,Winter 2022-23,2022-12-01T00:00:00.000,22.84562702
837,874895,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,303,Bedford Stuyvesant (CD3),Winter 2022-23,2022-12-01T00:00:00.000,6.596272548
838,874478,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,305,Upper East Side,Winter 2022-23,2022-12-01T00:00:00.000,6.662258812
839,877132,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Winter 2022-23,2022-12-01T00:00:00.000,22.53750523
840,877216,375,Nitrogen dioxide (NO2),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Winter 2022-23,2022-12-01T00:00:00.000,19.32174228
841,874805,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,313,Coney Island (CD13),Winter 2022-23,2022-12-01T00:00:00.000,5.764514434
842,876904,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,208,Canarsie - Flatlands,Winter 2022-23,2022-12-01T00:00:00.000,19.46437805
843,874829,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,403,Jackson Heights (CD3),Winter 2022-23,2022-12-01T00:00:00.000,6.448196004
844,874355,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Winter 2022-23,2022-12-01T00:00:00.000,6.539495579
845,877090,375,Nitrogen dioxide (NO2),Mean,ppb,Citywide,1,New York City,Winter 2022-23,2022-12-01T00:00:00.000,19.8247288
846,877213,375,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Winter 2022-23,2022-12-01T00:00:00.000,22.71316173
847,874460,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2022-23,2022-12-01T00:00:00.000,6.882464971
848,874481,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Winter 2022-23,2022-12-01T00:00:00.000,6.434470082
849,874475,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2022-23,2022-12-01T00:00:00.000,8.367823453
850,874525,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2022-23,2022-12-01T00:00:00.000,8.420231916
851,874376,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,211,Williamsburg - Bushwick,Winter 2022-23,2022-12-01T00:00:00.000,6.918133058
852,874340,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Winter 2022-23,2022-12-01T00:00:00.000,6.746809888
853,877225,375,Nitrogen dioxide (NO2),Mean,ppb,CD,403,Jackson Heights (CD3),Winter 2022-23,2022-12-01T00:00:00.000,20.85918499
854,877198,375,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Winter 2022-23,2022-12-01T00:00:00.000,22.55241006
855,874591,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2022-23,2022-12-01T00:00:00.000,6.626513845
856,874555,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,410,Rockaways,Winter 2022-23,2022-12-01T00:00:00.000,5.26452039
857,874880,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,210,Throgs Neck and Co-op City (CD10),Winter 2022-23,2022-12-01T00:00:00.000,6.411859199
858,876895,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Winter 2022-23,2022-12-01T00:00:00.000,24.34243033
859,874600,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,204,Highbridge and Concourse (CD4),Winter 2022-23,2022-12-01T00:00:00.000,6.506105618
860,877066,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,410,Rockaways,Winter 2022-23,2022-12-01T00:00:00.000,11.90192295
861,876877,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,106,High Bridge - Morrisania,Winter 2022-23,2022-12-01T00:00:00.000,21.5282083
862,876889,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2022-23,2022-12-01T00:00:00.000,23.31389388
863,874910,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,308,Crown Heights and Prospect Heights (CD8),Winter 2022-23,2022-12-01T00:00:00.000,6.582934349
864,876862,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2022-23,2022-12-01T00:00:00.000,17.89722521
865,874445,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Winter 2022-23,2022-12-01T00:00:00.000,5.874276315
866,877060,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Winter 2022-23,2022-12-01T00:00:00.000,19.68588095
867,876919,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Winter 2022-23,2022-12-01T00:00:00.000,20.01117466
868,874549,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2022-23,2022-12-01T00:00:00.000,8.279870171
869,876958,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,405,Ridgewood - Forest Hills,Winter 2022-23,2022-12-01T00:00:00.000,21.96049467
870,877153,375,Nitrogen dioxide (NO2),Mean,ppb,CD,209,Parkchester and Soundview (CD9),Winter 2022-23,2022-12-01T00:00:00.000,20.96169918
871,877030,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Winter 2022-23,2022-12-01T00:00:00.000,23.81074216
872,874331,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,203,Bedford Stuyvesant - Crown Heights,Winter 2022-23,2022-12-01T00:00:00.000,6.433502307
873,874913,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,309,South Crown Heights and Lefferts Gardens (CD9),Winter 2022-23,2022-12-01T00:00:00.000,6.215109393
874,874871,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Winter 2022-23,2022-12-01T00:00:00.000,5.317825216
875,874588,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,301,Washington Heights,Winter 2022-23,2022-12-01T00:00:00.000,6.701262995
876,874531,365,Fine particles (PM 2.5),Mean,mcg/m3,Citywide,1,New York City,Winter 2022-23,2022-12-01T00:00:00.000,6.149905318
877,874883,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,211,Morris Park and Bronxdale (CD11),Winter 2022-23,2022-12-01T00:00:00.000,6.580872292
878,877159,375,Nitrogen dioxide (NO2),Mean,ppb,CD,211,Morris Park and Bronxdale (CD11),Winter 2022-23,2022-12-01T00:00:00.000,19.18685828
879,877039,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,303,East Harlem,Winter 2022-23,2022-12-01T00:00:00.000,20.16780596
880,874382,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,209,Bensonhurst - Bay Ridge,Winter 2022-23,2022-12-01T00:00:00.000,5.95217197
881,877075,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2022-23,2022-12-01T00:00:00.000,22.94060062
882,877084,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,503504,Southern SI,Winter 2022-23,2022-12-01T00:00:00.000,16.28567959
